index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue           ,streetAddress           ,unit   ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType         ,isFeatured ,zipcode ,latitude  ,priceReduction     ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse ,shouldHighlight ,videoCount ,lotAreaUnit ,city    ,homeStatusForHDP ,currency ,homeStatus ,price   ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      32 ,listing_url ,  27797177 ,2023-11-01   ,FALSE             ,    0.4631999999999999 ,3620 S Macgregor Way    ,       ,     3.0 ,-95.36016  ,       5547.0 , 918300.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.708918 ,                   ,        704663.0 ,                 ,USA     ,False                   ,        3 ,          ,False           ,           ,acres       ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 975000 ,     975000 ,                ,    3420.0 ,[object Object]  ,False         ,False            ,True               ,-1
      33 ,listing_url ,  27830061 ,2023-11-01   ,FALSE             , 5000.688              ,6325 Illinois St        ,       ,     6.0 ,-95.367935 ,       2400.0 , 321900.0 ,            ,MULTI_FAMILY  ,False        ,TX    ,                            ,False      ,  77021 ,29.702803 ,                   ,        232738.0 ,                 ,USA     ,False                   ,        3 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 325000 ,     325000 ,                ,    2196.0 ,[object Object]  ,False         ,False            ,True               ,-1
      34 ,listing_url ,  27942271 ,2023-11-01   ,FALSE             , 6756.156              ,3910 Ward St            ,       ,     3.0 ,-95.361755 ,       1394.0 , 153800.0 ,-5000.0     ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.691797 ,"$5,000 (Oct 31)"  ,        162762.0 , 1698735600000.0 ,USA     ,False                   ,        1 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 160000 ,     160000 ,                ,     792.0 ,[object Object]  ,False         ,False            ,True               ,-1
      35 ,listing_url , 339423117 ,2023-11-01   ,FALSE             , 1600.0                ,4310 Alice St           ,       ,     3.0 ,-95.357574 ,       2790.0 , 369100.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.688292 ,                   ,                 ,                 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 371000 ,     371000 ,                ,    1840.0 ,[object Object]  ,False         ,False            ,True               ,-1
      36 ,listing_url , 339423116 ,2023-11-01   ,FALSE             , 1600.0                ,4308 Alice St           ,       ,     3.0 ,-95.357735 ,       2790.0 , 375100.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.68834  ,                   ,                 ,                 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 377000 ,     377000 ,                ,    1840.0 ,[object Object]  ,False         ,False            ,True               ,-1
      37 ,listing_url ,  27833044 ,2023-11-01   ,FALSE             , 5000.688              ,4702 Idaho St           ,       ,         ,-95.35091  ,       1150.0 ,          ,-10000.0    ,LOT           ,False        ,TX    ,                            ,False      ,  77021 ,29.687008 ,"$10,000 (Nov 9)"  ,         77500.0 , 1699516800000.0 ,USA     ,False                   ,        0 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 150000 ,     150000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      38 ,listing_url ,2076550301 ,2023-11-01   ,FALSE             ,    0.4594             ,6501 Cullen Blvd        ,       ,         ,-95.35138  ,       1300.0 ,          ,            ,LOT           ,False        ,TX    ,                            ,False      ,  77021 ,29.693588 ,                   ,                 ,                 ,USA     ,False                   ,        0 ,          ,False           ,           ,acres       ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 595000 ,     595000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      39 ,listing_url ,2057327881 ,2023-11-01   ,FALSE             ,                       ,3610 Lehall St          ,       ,     3.0 ,-95.36924  ,       2739.0 , 389800.0 ,-15000.0    ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.689632 ,"$15,000 (Oct 31)" ,                 , 1698735600000.0 ,USA     ,False                   ,        3 ,          ,False           ,           ,            ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 399950 ,     399950 ,                ,    1800.0 ,[object Object]  ,False         ,False            ,True               ,-1
      40 ,listing_url ,  27791189 ,2023-11-01   ,FALSE             , 5000.688              ,3715 Amos St            ,       ,     3.0 ,-95.36728  ,       1849.0 , 218800.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.68874  ,                   ,        240896.0 ,                 ,USA     ,False                   ,        2 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 235000 ,     235000 ,                ,    1492.0 ,[object Object]  ,False         ,False            ,True               ,-1
      41 ,listing_url ,  27779517 ,2023-11-01   ,FALSE             , 5148.792              ,6834 Saint Augustine St ,       ,     3.0 ,-95.35979  ,       1900.0 , 244800.0 ,-19999.0    ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.69008  ,"$19,999 (Nov 1)"  ,        142089.0 , 1698822000000.0 ,USA     ,False                   ,        2 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 265000 ,     265000 ,                ,    1474.0 ,[object Object]  ,False         ,False            ,True               ,-1
